ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
44413127,"17,876.00",779,VOLKSWAGEN,Passat,2013,Sedan,Yes,Petrol,2.5,106293 km,6,Tiptronic,Front,04-may,Left wheel,Beige,12
45770110,"29,793.00",1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030 km,6,Automatic,4x4,04-may,Left wheel,Black,12
45694629,"11,917.00",530,FORD,Fusion,2013,Sedan,Yes,Petrol,1.6,62000 km,4,Tiptronic,Front,04-may,Left wheel,Blue,6
45797662,"29,166.00",639,AUDI,Q5,2014,Jeep,Yes,Petrol,2.0 Turbo,71000 km,4,Automatic,4x4,04-may,Left wheel,Grey,12
43056591,"16,308.00",738,CHEVROLET,Cruze LT,2017,Sedan,No,Petrol,1.4 Turbo,31109 km,4,Automatic,Front,04-may,Left wheel,Black,8
45768987,"18,503.00",-,BMW,X5,2005,Jeep,Yes,Petrol,3,270000 km,6,Tiptronic,4x4,04-may,Left wheel,Grey,10
45810992,"33,243.00",2225,LEXUS,GX 460,2017,Jeep,Yes,Petrol,4.6,69918 km,8,Automatic,4x4,04-may,Left wheel,White,12
45779791,"16,621.00",585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,1456394 km,4,Tiptronic,Front,04-may,Left wheel,White,8
45728561,"45,044.00",765,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2,102118 km,4,Automatic,Front,04-may,Left wheel,Blue,4
45769683,"26,030.00",382,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,52062 km,4,Automatic,Front,04-may,Left wheel,Blue,0
45653701,"15,681.00",1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,275240 km,8,Automatic,4x4,04-may,Left wheel,Silver,0
45801504,"25,729.00",831,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,56378 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45781377,"28,000.00",-,HYUNDAI,H1,2012,Minivan,No,Diesel,2.5 Turbo,196000 km,4,Manual,Rear,04-may,Left wheel,White,2
45773298,"16,308.00",562,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,1.4 Turbo,104000 km,4,Tiptronic,Front,04-may,Left wheel,Blue,10
45676014,"12,231.00",531,FORD,Fusion,2012,Sedan,No,Petrol,1.6 Turbo,82000 km,4,Tiptronic,Front,04-may,Left wheel,White,4
45804416,"42,218.00",1017,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,89736 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45797225,"18,973.00",836,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,2,123648 km,4,Automatic,Front,04-may,Left wheel,Golden,4
44698162,"46,728.00",-,MERCEDES-BENZ,CLA 250,2014,Sedan,Yes,Petrol,2.0 Turbo,77000 km,4,Tiptronic,Front,04-may,Left wheel,Silver,8
45804438,"28,821.00",749,JEEP,Compass,2014,Jeep,Yes,Petrol,2.4,79197 km,4,Automatic,Front,04-may,Left wheel,Black,4
45807354,"24,775.00",919,MERCEDES-BENZ,GL 350,2012,Jeep,Yes,Diesel,3,255114 km,6,Automatic,4x4,04-may,Left wheel,Black,12
45776481,"43,905.00",-,MERCEDES-BENZ,Viano,2010,Minivan,No,Diesel,2.2 Turbo,178000 km,4,Manual,Rear,04-may,Left wheel,Golden,8
45768418,"15,681.00",1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,275240 km,8,Automatic,4x4,04-may,Left wheel,Silver,0
45769899,"12,858.00",934,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,93170 km,4,Automatic,4x4,04-may,Left wheel,Red,0
45732866,"25,716.00",891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,57491 km,4,Automatic,Front,04-may,Left wheel,Red,4
45802201,"33,741.00",777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,106200 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45793984,"23,521.00",900,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2.4,91200 km,4,Tiptronic,Front,04-may,Left wheel,Blue,6
45806546,"12,701.00",420,KIA,Niro,2019,Jeep,Yes,Hybrid,1.6,429 km,4,Automatic,Front,04-may,Left wheel,Silver,12
45804834,"19,924.00",640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,41204 km,4,Automatic,Front,04-may,Left wheel,White,4
43705008,"29,166.00",-,HONDA,Civic,2016,Sedan,No,Petrol,2,44821 km,4,Manual,Front,04-may,Left wheel,White,6
45809213,"38,217.00",639,CHEVROLET,Captiva,2014,Jeep,Yes,Diesel,2,48450 km,4,Automatic,Front,04-may,Left wheel,White,4
45476495,"14,426.00",585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,80000 km,4,Automatic,Front,04-may,Left wheel,Brown,6
45797816,"18,826.00",530,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,167137 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45805058,"19,943.00",642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,102156 km,4,Automatic,Front,04-may,Left wheel,White,4
45789215,"17,249.00",-,FORD,Transit,2009,Microbus,No,Diesel,2.2 Turbo,163077 km,4,Manual,Front,04-may,Left wheel,Red,2
45394708,"23,521.00",-,NISSAN,X-Terra,2010,Jeep,No,Petrol,4,121000 km,6,Manual,4x4,04-may,Left wheel,Silver,6
45730222,"39,750.00",640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,94307 km,4,Automatic,Front,04-may,Left wheel,Black,4
45761492,"14,113.00",1047,PEUGEOT,207,2007,Cabriolet,No,Petrol,1.6,180000 km,4,Manual,Front,02-mar,Left wheel,Red,6
45448632,"31,361.00",530,MINI,Paceman,2013,Jeep,Yes,Petrol,1.6 Turbo,45000 km,4,Tiptronic,Front,02-mar,Left wheel,White,8
45798254,"25,032.00",831,HYUNDAI,Elantra,2017,Coupe,Yes,Petrol,1.6,22607 km,4,Automatic,Front,04-may,Left wheel,White,4
45803910,"23,994.00",640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,165003 km,4,Automatic,Front,04-may,Left wheel,Red,4
45801990,"36,711.00",642,HYUNDAI,Genesis,2012,Coupe,Yes,Petrol,2,77231 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45815527,"48,296.00",919,AUDI,Q7,2012,Jeep,Yes,Petrol,3.0 Turbo,185600 km,6,Automatic,4x4,04-may,Left wheel,Black,12
45809468,"36,997.00",830,TOYOTA,Aqua,2019,Hatchback,Yes,Petrol,1.5,2598 km,4,Automatic,Front,04-may,Left wheel,White,4
45732776,"14,247.00",836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,63655 km,4,Automatic,Front,04-may,Left wheel,Black,4
45505352,"10,036.00",1832,MERCEDES-BENZ,Vito,2005,Goods wagon,No,Diesel,2.2 Turbo,360000 km,4,Manual,Rear,04-may,Left wheel,Silver,4
45789123,"14,113.00",-,FORD,Taurus X,2007,Jeep,Yes,Petrol,3.5,168000 km,6,Automatic,4x4,04-may,Left wheel,Blue,12
45384215,"34,497.00",-,TOYOTA,RAV 4,2014,Jeep,No,Petrol,2.5,139200 km,4,Tiptronic,4x4,04-may,Left wheel,Grey,6
45700134,"35,438.00",-,CHEVROLET,Camaro RS,2010,Coupe,No,Petrol,3.6,100000 km,6,Manual,Rear,02-mar,Left wheel,Black,6
45030700,"19,287.00",650,CHEVROLET,Malibu LT,2016,Sedan,No,Petrol,1.4 Turbo,17961 km,4,Automatic,Front,04-may,Left wheel,Black,8
45802043,"22,106.00",707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,134000 km,4,Automatic,Front,04-may,Left wheel,Black,4
45758402,"18,817.00",639,BMW,320,2014,Sedan,Yes,Petrol,2,121003 km,4,Automatic,Rear,04-may,Left wheel,Red,0
45810355,"13,150.00",765,CHEVROLET,Malibu,2015,Sedan,Yes,LPG,2,56128 km,4,Automatic,Front,04-may,Left wheel,White,4
45767399,"13,642.00",1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,64496 km,6,Automatic,4x4,04-may,Left wheel,Blue,12
45792754,"13,172.00",1528,FORD,Transit,2007,Microbus,No,Diesel,2.4,250000 km,4,Manual,Rear,04-may,Left wheel,White,0
45041660,"25,089.00",-,BMW,X5 E70,2007,Jeep,Yes,Petrol,3,285000 km,6,Tiptronic,4x4,04-may,Left wheel,Grey,8
45646645,"11,760.00",915,AUDI,Q5,2014,Sedan,Yes,Diesel,3,66661 km,6,Automatic,4x4,04-may,Left wheel,Grey,0
45624870,"14,113.00",769,FORD,Transit,2011,Goods wagon,No,Diesel,2.2 Turbo,165852 km,4,Manual,Front,04-may,Left wheel,White,2
45808177,"10,976.00",-,MAZDA,Rx-8,2005,Coupe,Yes,Petrol,1.8,55000 km,4,Manual,Rear,04-may,Left wheel,Red,4
45812735,"22,000.00",1091,TOYOTA,Camry XSE,2016,Sedan,Yes,Petrol,2.5,142000 km,4,Tiptronic,Front,04-may,Left wheel,Black,0
45339525,"14,740.00",645,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,112000 km,4,Variator,Front,04-may,Left wheel,White,8
44782457,"20,385.00",-,TOYOTA,Camry,2012,Sedan,No,Hybrid,2.5,320000 km,4,Variator,Front,04-may,Left wheel,White,6
45793631,"26,971.00",986,FORD,Transit,2010,Microbus,No,Diesel,2.4 Turbo,155000 km,4,Manual,Rear,04-may,Left wheel,White,2
45807216,"18,817.00",831,HYUNDAI,Sonata,2011,Sedan,No,Hybrid,2.4,169600 km,4,Automatic,Rear,04-may,Left wheel,White,4
43722104,"16,935.00",308,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,91358 km,4,Variator,Front,04-may,Left wheel,Grey,12
45802839,"22,693.00",836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,153997 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45154988,"20,385.00",765,JEEP,Patriot,2015,Jeep,No,Petrol,2,115000 km,4,Tiptronic,Front,04-may,Left wheel,Black,7
44516759,"19,444.00",-,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,176000 km,4,Automatic,Front,04-may,Left wheel,White,6
45731762,"47,957.00",934,HYUNDAI,H1,2015,Universal,Yes,Diesel,2.5,40593 km,4,Automatic,Front,04-may,Left wheel,Black,4
45809332,"21,109.00",833,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2.2,78541 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45809470,"20,432.00",502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,79500 km,4,Automatic,Front,04-may,Left wheel,Black,4
44938649,"42,337.00",-,BMW,X5,2010,Jeep,Yes,Diesel,3.0 Turbo,260000 km,5,Tiptronic,4x4,04-may,Left wheel,Black,8
45146174,"17,876.00",-,FORD,Transit,2011,Microbus,No,Diesel,2.2 Turbo,133700 km,4,Manual,Front,04-may,Left wheel,White,6
45623717,"18,189.00",777,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,147000 km,4,Tiptronic,Front,04-may,Left wheel,Black,10
45792218,"27,755.00",764,KIA,Optima,2016,Sedan,Yes,Diesel,1.7,31965 km,4,Automatic,Front,04-may,Left wheel,White,4
45731005,"10,945.00",1024,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,112219 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45732768,"16,599.00",836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,184495 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45804896,"27,259.00",642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,117862 km,4,Automatic,Front,04-may,Left wheel,White,4
45803354,"10,036.00",891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,517559 km,4,Automatic,Front,04-may,Left wheel,Orange,4
45812037,"18,817.00",650,CHEVROLET,Cruze,2016,Sedan,No,Petrol,1.4 Turbo,103000 km,4,Automatic,Front,04-may,Left wheel,Black,12
45757890,"13,799.00",777,FORD,Fusion,2014,Sedan,No,Petrol,2.5,137374 km,4,Automatic,Front,04-may,Left wheel,Silver,0
45792221,"27,441.00",1016,KIA,Optima,2017,Sedan,Yes,Petrol,2,30087 km,4,Automatic,Front,04-may,Left wheel,Black,4
45792630,"28,225.00",1172,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Petrol,3.5,129000 km,6,Tiptronic,Rear,>5,Left wheel,White,12
45732328,"26,861.00",769,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2.2,188787 km,4,Automatic,Front,04-may,Left wheel,White,4
45653707,"34,811.00",1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334 km,8,Automatic,4x4,04-may,Left wheel,Black,0
45428278,"13,485.00",-,MERCEDES-BENZ,E 320,2004,Sedan,Yes,Petrol,3.2,231200 km,6,Tiptronic,Rear,04-may,Left wheel,Golden,10
45814296,"11,604.00",1998,FORD,Transit,2001,Microbus,No,Diesel,2.4 Turbo,1000 km,4,Manual,Rear,02-mar,Left wheel,White,2
45809688,"49,848.00",1077,HONDA,Civic,2019,Sedan,Yes,Petrol,2,20700 km,4,Automatic,Front,04-may,Left wheel,Grey,4
44654408,"17,562.00",-,BMW,335,2008,Sedan,Yes,Petrol,3.5,211200 km,8,Tiptronic,Rear,04-may,Left wheel,Green,0
45764581,"21,012.00",1195,MERCEDES-BENZ,Vito,2008,Microbus,No,Diesel,2.2 Turbo,179348 km,4,Manual,Rear,04-may,Left wheel,White,2
45768251,"12,544.00",345,TOYOTA,Prius,2016,Sedan,Yes,Hybrid,1.5,296104 km,4,Automatic,Front,04-may,Left wheel,Black,12
45786497,"16,621.00",-,NISSAN,Micra <DIESEL>,2010,Sedan,Yes,Diesel,1.5 Turbo,180000 km,4,Manual,Front,04-may,Left wheel,Black,5
45800846,"10,976.00",612,HYUNDAI,i20,2010,Sedan,No,Diesel,1.4 Turbo,193000 km,4,Manual,Front,>5,Left wheel,Blue,8
45797219,"20,855.00",730,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,31780 km,4,Automatic,Front,04-may,Left wheel,Black,4
45802526,"41,886.00",694,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.2,126410 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45262565,"21,796.00",1249,TOYOTA,Camry SE,2017,Sedan,Yes,Petrol,2.5,46096 km,4,Automatic,Front,04-may,Left wheel,Black,8
45776041,"19,757.00",650,CHEVROLET,Cruze,2016,Sedan,No,Petrol,1.4 Turbo,58000 km,4,Tiptronic,Front,04-may,Left wheel,Black,16
45809945,"23,521.00",585,TOYOTA,Prius plagin,2013,Hatchback,No,Petrol,1.8 Turbo,152000 km,4,Automatic,Front,04-may,Left wheel,Silver,12
45728620,"40,926.00",765,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2,90344 km,4,Automatic,Front,04-may,Left wheel,Black,4
45731766,"45,633.00",1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,93000 km,4,Automatic,Front,04-may,Left wheel,White,4
45775708,"10,976.00",867,FIAT,Punto,2007,Hatchback,No,Diesel,1.3 Turbo,212000 km,4,Automatic,Front,02-mar,Left wheel,Blue,6
45730270,"35,344.00",730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,107328 km,4,Automatic,Front,04-may,Left wheel,White,4
45565993,"20,698.00",-,NISSAN,Juke,2011,Jeep,No,Petrol,1.6 Turbo,84000 km,4,Variator,4x4,04-may,Left wheel,Grey,6
45729596,"24,775.00",753,HONDA,Cr-v,2012,Jeep,No,Petrol,2.4,107000 km,4,Automatic,4x4,04-may,Left wheel,White,8
45780362,"15,681.00",-,FORD,Escape,2009,Jeep,No,Hybrid,2.3,160000 km,4,Variator,4x4,04-may,Left wheel,Black,4
45114773,"10,349.00",1855,NISSAN,Serena,2011,Minivan,No,Petrol,2,105000 km,4,Variator,Front,04-may,Right-hand drive,Silver,2
45730351,"32,311.00",730,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,115031 km,4,Automatic,Front,04-may,Left wheel,Blue,4
45750174,"13,667.00",-,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,211000 km,4,Variator,Front,04-may,Left wheel,White,0
45803250,"10,976.00",765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,619021 km,4,Automatic,Front,04-may,Left wheel,White,4
45795760,"40,769.00",-,MERCEDES-BENZ,C 180,2008,Sedan,No,Petrol,1.8,2700 km,4,Manual,Rear,04-may,Left wheel,Black,0
45311333,"14,113.00",586,TOYOTA,Prius 3,2012,Sedan,No,Hybrid,1.8,132451 km,4,Tiptronic,Front,04-may,Left wheel,Red,8
45801187,"14,113.00",-,BMW,745,2002,Sedan,Yes,Petrol,4.4,287000 km,8,Tiptronic,Rear,04-may,Left wheel,Black,0
44298058,"16,465.00",1017,HYUNDAI,Elantra SE,2017,Sedan,No,Petrol,2,69232 km,4,Automatic,Front,04-may,Left wheel,Grey,8
45760752,"42,651.00",1017,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2,44995 km,4,Automatic,4x4,04-may,Left wheel,Black,0
45797273,"15,323.00",583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,125933 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45144842,"21,326.00",831,KIA,Optima,2017,Sedan,Yes,Petrol,1.6 Turbo,76000 km,4,Automatic,Front,04-may,Left wheel,White,12
45804525,"22,063.00",836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,142264 km,4,Automatic,Front,04-may,Left wheel,White,4
45732848,"15,053.00",765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,290431 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45803716,"36,711.00",877,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,90000 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45804863,"31,581.00",640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,101042 km,4,Automatic,Front,04-may,Left wheel,White,4
45765287,"12,388.00",1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,189530 km,6,Automatic,4x4,04-may,Left wheel,Black,12
45792172,"13,172.00",-,TOYOTA,RAV 4 L,2002,Jeep,No,Petrol,2,120000 km,4,Automatic,4x4,04-may,Left wheel,Grey,6
45759306,"20,385.00",-,BMW,335 áƒ¢áƒ£áƒ áƒ‘áƒ,2007,Sedan,Yes,Petrol,3.5 Turbo,0 km,6,Tiptronic,Rear,04-may,Left wheel,Blue,8
45797999,"15,423.00",687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,136496 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45729870,"27,065.00",629,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,81036 km,4,Automatic,Front,04-may,Left wheel,White,4
45765461,"10,192.00",-,TOYOTA,BB,2006,Minivan,No,Petrol,1.5,200000 km,4,Automatic,Front,04-may,Right-hand drive,White,8
45798219,"33,575.00",880,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,1.6,53871 km,4,Automatic,Front,04-may,Left wheel,White,4
45787136,"40,142.00",1586,TOYOTA,4Runner,2010,Jeep,No,Petrol,4,283200 km,6,Automatic,4x4,04-may,Left wheel,Silver,8
45782407,"11,917.00",1024,FORD,Fusion,2010,Sedan,No,Hybrid,2.5,176000 km,4,Variator,Front,04-may,Left wheel,Grey,6
45744526,"16,778.00",-,SKODA,Octavia,2012,Sedan,No,Petrol,1.8 Turbo,250000 km,4,Manual,Front,04-may,Left wheel,Silver,6
45729823,"37,984.00",640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,105949 km,4,Automatic,Front,04-may,Left wheel,Black,4
45729839,"27,065.00",629,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,104900 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45797855,"18,826.00",531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,132000 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45490913,"17,876.00",562,VOLKSWAGEN,Jetta,2015,Sedan,No,Petrol,1.4 Turbo,50950 km,4,Automatic,Front,04-may,Left wheel,Blue,10
45499316,"10,663.00",-,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,136000 km,4,Variator,Front,04-may,Right-hand drive,Silver,6
45209167,"13,956.00",640,HYUNDAI,Sonata Limited,2013,Sedan,Yes,Petrol,2.0 Turbo,109591 km,4,Automatic,Front,04-may,Left wheel,Sky blue,8
45730692,"27,654.00",629,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,68201 km,4,Automatic,Front,04-may,Left wheel,White,4
40492861,"10,663.00",658,HONDA,Insight,2009,Hatchback,No,Hybrid,1.3,137000 km,4,Automatic,Front,04-may,Left wheel,Grey,12
45781910,"18,817.00",-,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Petrol,2.0 Turbo,138000 km,4,Manual,Front,04-may,Left wheel,White,10
45725975,"13,231.00",707,SSANGYONG,Actyon,2011,Sedan,Yes,Diesel,2,303000 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45733202,"13,172.00",891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,369695 km,4,Automatic,Front,04-may,Left wheel,Orange,4
45563040,"20,071.00",-,MITSUBISHI,Outlander,2012,Jeep,No,Petrol,2,176352 km,4,Tiptronic,Front,04-may,Left wheel,White,11
45726799,"24,123.00",639,SSANGYONG,Korando,2014,Jeep,Yes,Diesel,2,162169 km,4,Automatic,Front,04-may,Left wheel,Golden,4
45765022,"17,249.00",353,TOYOTA,Prius,2015,Hatchback,No,Hybrid,1.8,205338 km,4,Automatic,Front,04-may,Left wheel,Silver,0
45730349,"15,718.00",1099,SSANGYONG,REXTON,2010,Jeep,Yes,Diesel,2.7,246600 km,4,Automatic,Front,04-may,Left wheel,Black,4
45706058,"13,291.00",586,TOYOTA,Prius,2012,Sedan,Yes,Hybrid,1.8,198400 km,4,Automatic,Front,04-may,Left wheel,Grey,0
45776781,"13,172.00",1296,TOYOTA,Camry áƒ°áƒ˜áƒ‘áƒ áƒ˜áƒ“áƒ˜,2008,Sedan,No,Hybrid,2.4,192000 km,4,Tiptronic,Front,04-may,Left wheel,Silver,12
45785346,"36,065.00",-,JEEP,Grand Cherokee,2011,Jeep,No,Petrol,3.6,103000 km,6,Tiptronic,4x4,04-may,Left wheel,Black,10
45787599,"21,953.00",-,FORD,C-MAX,2015,Hatchback,Yes,Plug-in Hybrid,2,124000 km,4,Tiptronic,Front,04-may,Left wheel,Grey,12
45815366,"23,521.00",-,FORD,Transit,1996,Microbus,No,Diesel,2.5,123000 km,4,Manual,Rear,04-may,Left wheel,White,2
45392646,"17,249.00",-,HONDA,FIT,2014,Sedan,No,Hybrid,1.5,127000 km,4,Tiptronic,Front,04-may,Right-hand drive,Silver,6
45795632,"18,817.00",2505,BMW,X5 E70,2008,Jeep,Yes,Petrol,4.8,272000 km,8,Tiptronic,4x4,04-may,Left wheel,Black,10
45757064,"12,544.00",-,FORD,Transit,2001,Microbus,No,Diesel,2.0 Turbo,149000 km,4,Manual,Front,04-may,Left wheel,Black,12
45797012,"10,976.00",-,HONDA,CR-Z,2011,Sedan,No,Hybrid,1.5,170000 km,4,Automatic,Front,02-mar,Left wheel,Black,4
45791780,"26,657.00",1399,LEXUS,RX 450,2010,Jeep,No,Hybrid,3.5,0 km,6,Automatic,4x4,04-may,Left wheel,Black,0
45124231,"35,124.00",-,MERCEDES-BENZ,ML 350,2009,Jeep,Yes,Diesel,3.0 Turbo,197277 km,6,Automatic,4x4,04-may,Left wheel,Grey,10
45788669,"18,189.00",-,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.5,42000 km,4,Automatic,Front,04-may,Left wheel,White,8
45810375,"15,367.00",765,CHEVROLET,Malibu,2015,Sedan,Yes,LPG,2,33034 km,4,Automatic,Front,04-may,Left wheel,Black,4
45815802,"12,544.00",640,FORD,Focus,2013,Hatchback,No,Petrol,2,215626 km,4,Manual,Front,04-may,Left wheel,Silver,12
45732379,"23,536.00",836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,198474 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45730366,"37,984.00",730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,89298 km,4,Automatic,Front,04-may,Left wheel,White,4
45789498,"17,876.00",-,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,310400 km,4,Variator,Front,04-may,Left wheel,White,6
45770937,"30,734.00",1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,200179 km,6,Automatic,4x4,04-may,Left wheel,Black,12
45097856,"47,042.00",1327,TOYOTA,RAV 4,2018,Jeep,No,Petrol,2.5,15000 km,4,Automatic,Front,04-may,Left wheel,Black,2
45804222,"25,299.00",836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,111200 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45384435,"20,385.00",-,HONDA,Crosstour,2010,Jeep,Yes,Petrol,3.5,176000 km,6,Automatic,4x4,04-may,Left wheel,Black,8
45203786,"39,201.00",456,TOYOTA,Camry SE HIBRYD,2015,Sedan,Yes,Hybrid,2.5,40899 km,4,Automatic,Front,04-may,Left wheel,Black,4
45754127,"13,485.00",2467,BMW,330,2005,Sedan,Yes,LPG,3,150000 km,6,Tiptronic,Rear,04-may,Left wheel,Black,8
45770560,"16,932.00",-,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,376000 km,4,Automatic,Front,04-may,Left wheel,White,8
45755051,"20,385.00",-,MERCEDES-BENZ,ML 350,2006,Jeep,Yes,Petrol,3.5,176000 km,6,Automatic,4x4,04-may,Left wheel,Golden,8
45729926,"25,889.00",642,SSANGYONG,REXTON,2012,Jeep,Yes,Diesel,2,144464 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45648384,"11,290.00",690,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,59858 km,6,Automatic,Front,04-may,Left wheel,Silver,12
45749035,"20,385.00",862,TOYOTA,Camry,2011,Sedan,Yes,Petrol,2.5,180000 km,4,Automatic,Front,04-may,Left wheel,Grey,8
45781979,"40,456.00",639,BMW,428 i,2014,Coupe,Yes,Petrol,2.0 Turbo,112000 km,4,Tiptronic,Rear,02-mar,Left wheel,Black,12
45525043,"13,485.00",-,TOYOTA,Prius,2009,Sedan,No,Hybrid,1.8,0 km,4,Automatic,Front,04-may,Left wheel,White,12
45813025,"27,911.00",-,CHEVROLET,Volt,2015,Hatchback,No,Plug-in Hybrid,1.4,65000 km,4,Automatic,Front,04-may,Left wheel,White,12
45811787,"32,929.00",1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,82000 km,4,Tiptronic,Front,04-may,Left wheel,Silver,0
45809305,"10,932.00",447,HONDA,FIT,2013,Universal,Yes,Hybrid,1.3,147813 km,4,Automatic,Front,04-may,Left wheel,Brown,4
45801662,"21,012.00",-,NISSAN,Juke Turbo,2012,Jeep,No,Petrol,1.6 Turbo,114483 km,4,Tiptronic,4x4,04-may,Left wheel,Blue,8
45730065,"25,889.00",528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,70835 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45814448,"39,829.00",919,BMW,X3,2012,Jeep,Yes,Petrol,3.0 Turbo,160000 km,6,Tiptronic,4x4,04-may,Left wheel,White,12
